order_id,user_id,order_date,order_status,total_amount
O00016372,U004477,20/04/2025 23:49,shipped,44200
O00016373,U009908,30/09/2024 20:35,shipped,1950
O00016374,U005486,24/02/2024 14:45,processing,84180
O00016375,U007566,24/05/2024 12:16,shipped,44340
O00016376,U003275,28/03/2025 12:19,returned,40690
O00016377,U007434,02/01/2024 08:27,returned,115414
O00016378,U003137,29/01/2024 16:11,shipped,79950
O00016379,U000463,12/06/2025 19:58,processing,82650
O00016380,U000823,11/07/2025 19:58,shipped,14950
O00016381,U008094,24/06/2024 18:21,completed,155200
O00016382,U004195,16/05/2025 16:16,shipped,63450
O00016383,U008478,19/07/2024 14:10,completed,22400
O00016384,U009274,14/07/2024 22:10,completed,59160
O00016385,U008049,01/08/2024 04:22,processing,100100
O00016386,U003799,16/02/2024 20:34,processing,54020
O00016387,U008697,06/01/2025 18:43,processing,2800
O00016388,U008739,22/04/2025 07:25,returned,112690
O00016389,U003439,26/07/2024 09:51,completed,245720
O00016390,U000672,29/10/2024 03:13,completed,18000
O00016391,U004829,03/07/2024 11:37,completed,32880
O00016392,U006284,29/10/2025 03:45,returned,7960
O00016393,U005682,14/03/2024 06:50,shipped,11000
O00016394,U005646,27/09/2024 14:22,processing,14200
O00016395,U001925,04/06/2025 15:56,shipped,124970
O00016396,U009825,07/09/2025 00:02,cancelled,48360
O00016397,U000239,04/01/2025 06:45,cancelled,33000
O00016398,U001751,30/06/2024 02:32,processing,16200
O00016399,U002686,25/08/2024 11:36,completed,65650
O00016400,U002828,06/02/2024 00:19,cancelled,18700
O00016401,U000758,26/09/2025 04:39,shipped,10200
O00016402,U007334,08/08/2025 12:25,completed,65360
O00016403,U001340,03/12/2024 07:23,returned,49560
O00016404,U009244,25/11/2024 22:05,returned,70790
O00016405,U004953,11/02/2025 19:09,processing,26050
O00016406,U007197,21/06/2025 13:20,shipped,10650
O00016407,U009313,06/12/2024 01:36,completed,3600
O00016408,U008444,07/02/2024 13:10,cancelled,37080
O00016409,U001216,05/01/2024 21:40,shipped,93000
O00016410,U001568,02/07/2024 01:58,returned,22500
O00016411,U000772,09/02/2025 06:59,cancelled,41930
O00016412,U004993,22/10/2025 01:20,cancelled,11080
O00016413,U009925,30/09/2025 23:29,shipped,168520
O00016414,U005645,14/09/2024 07:38,cancelled,17500
O00016415,U006124,03/10/2025 13:55,returned,25530
O00016416,U008492,08/01/2025 03:40,returned,1750
O00016417,U004271,18/08/2024 07:06,processing,20700
O00016418,U000685,06/02/2024 08:11,processing,7000
O00016419,U007166,02/05/2024 23:14,returned,6200
O00016420,U007552,19/04/2025 03:44,shipped,4950
O00016421,U007746,23/09/2024 02:56,processing,33440
O00016422,U008771,07/06/2024 18:40,cancelled,94620
O00016423,U006044,26/10/2024 01:34,shipped,153840
O00016424,U003140,18/08/2025 05:02,completed,8400
O00016425,U001001,19/04/2025 05:23,returned,46200
O00016426,U009548,24/10/2025 10:35,shipped,30100
O00016427,U005761,17/07/2025 04:10,processing,12000
O00016428,U004026,23/05/2025 05:06,shipped,11100
O00016429,U009162,19/07/2024 11:54,returned,52500
O00016430,U004020,11/12/2024 19:57,completed,12900
O00016431,U001112,18/05/2025 22:49,processing,25190
O00016432,U006641,15/09/2025 11:06,completed,34935
O00016433,U001481,23/05/2024 16:28,returned,14700
O00016434,U002789,24/01/2025 21:48,shipped,32250
O00016435,U003095,29/08/2025 12:08,completed,5100
O00016436,U001424,29/07/2024 09:54,completed,12500
O00016437,U005531,23/05/2025 17:00,shipped,129770
O00016438,U005369,10/04/2024 02:14,processing,15900
O00016439,U003675,30/08/2024 06:51,returned,34800
O00016440,U009405,24/09/2024 12:47,returned,48650
O00016441,U005975,05/07/2024 14:57,returned,169850
O00016442,U007294,29/08/2024 03:10,completed,8970
O00016443,U004064,28/03/2025 23:08,completed,71100
O00016444,U006305,07/05/2025 12:04,cancelled,7140
O00016445,U007244,30/04/2025 04:27,shipped,62250
O00016446,U006182,26/04/2025 19:53,returned,3500
O00016447,U003851,21/04/2025 04:29,processing,48600
O00016448,U007424,08/07/2024 17:56,processing,7470
O00016449,U005538,24/07/2025 13:12,returned,9250
O00016450,U007926,12/07/2024 13:33,cancelled,64270
O00016451,U007254,28/03/2025 06:11,returned,111520
O00016452,U007785,19/02/2025 11:00,returned,9300
O00016453,U001352,12/05/2024 06:14,cancelled,57074
O00016454,U006626,19/12/2024 04:58,shipped,92700
O00016455,U009007,09/04/2024 13:02,processing,16750
O00016456,U007715,02/06/2025 10:53,cancelled,3500
O00016457,U007387,16/10/2025 02:25,shipped,28500
O00016458,U000071,04/12/2024 17:59,shipped,9000
O00016459,U000027,22/09/2024 02:17,shipped,69050
O00016460,U006836,05/02/2025 22:28,completed,42960
O00016461,U006133,10/08/2024 01:55,returned,11000
O00016462,U004394,12/04/2024 22:48,returned,237930
O00016463,U004936,28/03/2024 17:28,processing,1890
O00016464,U001714,11/11/2024 00:24,shipped,24130
O00016465,U000769,06/09/2025 05:00,shipped,4620
O00016466,U001759,30/05/2024 17:46,completed,22550
O00016467,U000797,15/07/2024 08:40,completed,163000
O00016468,U004348,07/01/2024 04:15,processing,93460
O00016469,U002848,04/07/2024 21:48,processing,109260
O00016470,U002958,10/09/2024 17:38,completed,103726
O00016471,U009997,22/08/2025 11:03,shipped,4200
O00016472,U001526,26/07/2024 02:55,completed,11970
O00016473,U004679,03/06/2024 14:21,processing,56370
O00016474,U002518,06/02/2024 21:37,cancelled,18540
O00016475,U003742,16/03/2024 05:06,shipped,18400
O00016476,U007334,14/09/2025 03:25,shipped,15960
O00016477,U005272,08/07/2024 23:40,cancelled,15540
O00016478,U000825,21/11/2024 04:20,returned,24520
O00016479,U008013,03/12/2024 22:45,shipped,9650
O00016480,U007954,31/05/2024 15:41,shipped,20970
O00016481,U006943,24/08/2024 01:40,returned,47015
O00016482,U001225,14/09/2024 06:52,processing,80560
O00016483,U009409,15/01/2025 01:49,shipped,14700
O00016484,U007702,18/11/2024 09:55,shipped,20500
O00016485,U003509,03/01/2024 11:09,processing,41510
O00016486,U008141,03/02/2025 16:34,returned,44070
O00016487,U001891,16/02/2025 03:28,returned,64370
O00016488,U007596,23/07/2025 06:01,cancelled,19500
O00016489,U002790,23/01/2025 13:28,shipped,112600
O00016490,U000234,24/12/2024 03:41,cancelled,71082
O00016491,U004830,09/07/2025 08:40,cancelled,1500
O00016492,U008686,16/08/2024 06:50,completed,110800
O00016493,U008745,31/07/2025 20:09,processing,33170
O00016494,U003190,07/05/2025 00:08,processing,19470
O00016495,U002301,15/01/2025 20:51,completed,16250
O00016496,U005324,02/01/2024 19:05,returned,50400
O00016497,U003767,06/03/2024 01:07,shipped,38400
O00016498,U000713,07/07/2024 05:34,shipped,125420
O00016499,U007825,15/02/2024 13:38,returned,1250
O00016500,U005805,18/09/2025 19:17,returned,20200
O00016501,U006137,12/03/2024 03:27,completed,51400
O00016502,U007835,11/07/2024 11:12,cancelled,2550
O00016503,U003518,22/07/2024 23:48,returned,5100
O00016504,U005492,13/07/2024 01:38,returned,27380
O00016505,U007276,24/04/2025 21:32,returned,126290
O00016506,U000703,23/01/2025 04:24,returned,42820
O00016507,U005889,16/06/2024 14:10,shipped,26640
O00016508,U000035,29/12/2024 23:04,processing,54460
O00016509,U007695,28/09/2025 07:09,shipped,43720
O00016510,U000264,06/10/2024 16:38,completed,6930
O00016511,U004543,05/01/2025 06:29,shipped,87680
O00016512,U004732,10/02/2024 12:27,processing,61100
O00016513,U008656,11/04/2024 09:28,completed,13250
O00016514,U001077,27/02/2025 07:20,shipped,2500
O00016515,U001562,17/03/2024 21:30,shipped,9000
O00016516,U002953,23/04/2025 14:39,completed,149220
O00016517,U007514,15/10/2024 00:38,returned,6600
O00016518,U005502,17/08/2024 21:41,returned,82800
O00016519,U005751,14/09/2025 04:14,returned,20320
O00016520,U006734,02/07/2025 22:13,cancelled,66500
O00016521,U005902,24/04/2025 09:51,completed,36000
O00016522,U009308,27/07/2024 19:12,completed,104598
O00016523,U001925,21/03/2024 02:39,completed,20740
O00016524,U007284,02/11/2024 02:21,shipped,11970
O00016525,U003485,03/10/2024 04:15,cancelled,67550
O00016526,U002740,22/01/2024 20:02,completed,55000
O00016527,U008956,20/01/2024 12:34,returned,174380
O00016528,U002115,21/07/2025 06:50,completed,13750
O00016529,U003905,28/01/2024 03:32,cancelled,17100
O00016530,U006462,06/09/2025 01:20,shipped,2750
O00016531,U007768,29/12/2024 17:02,cancelled,14100
O00016532,U001842,13/04/2024 01:48,returned,71480
O00016533,U000886,27/10/2025 21:19,processing,49360
O00016534,U000259,19/08/2024 09:44,cancelled,17850
O00016535,U002117,01/11/2024 21:17,completed,26150
O00016536,U002911,14/10/2024 08:03,cancelled,20940
O00016537,U002355,24/12/2024 22:09,processing,44760
O00016538,U002925,07/04/2025 03:08,processing,64710
O00016539,U003838,23/08/2024 20:40,returned,19950
O00016540,U002495,23/05/2025 09:11,shipped,13430
O00016541,U008988,20/09/2024 00:14,shipped,35519
O00016542,U004973,04/10/2025 18:03,cancelled,5560
O00016543,U008481,25/01/2024 15:49,returned,10710
O00016544,U000716,14/04/2025 01:04,completed,71700
O00016545,U007422,02/10/2025 18:28,returned,21700
O00016546,U006096,02/11/2024 08:26,returned,108320
O00016547,U007555,13/11/2025 09:40,returned,8970
O00016548,U004668,04/11/2025 12:24,cancelled,16750
O00016549,U006907,11/12/2024 10:37,returned,90910
O00016550,U009371,24/07/2025 00:14,completed,101290
O00016551,U009934,10/10/2025 16:08,shipped,11800
O00016552,U005111,25/04/2024 10:24,shipped,21000
O00016553,U004254,08/05/2025 12:28,returned,5800
O00016554,U004953,21/03/2024 14:54,processing,39360
O00016555,U003818,20/09/2024 09:13,returned,222910
O00016556,U004821,16/03/2025 14:56,shipped,64500
O00016557,U000618,16/04/2025 04:37,returned,10380
O00016558,U004662,12/07/2024 09:43,cancelled,17440
O00016559,U004760,31/05/2024 16:10,shipped,35200
O00016560,U002076,09/09/2024 04:47,returned,12870
O00016561,U005657,28/06/2025 19:34,cancelled,197320
O00016562,U009020,28/05/2025 17:10,returned,32250
O00016563,U005463,28/10/2024 00:27,cancelled,6600
O00016564,U008358,06/07/2024 01:10,shipped,23763
O00016565,U005481,01/10/2024 00:32,returned,117078
O00016566,U009396,10/12/2024 20:43,cancelled,74750
O00016567,U008338,16/09/2025 05:21,processing,33390
O00016568,U004779,08/03/2024 03:51,cancelled,59350
O00016569,U004769,16/03/2025 11:41,cancelled,65480
O00016570,U005324,13/03/2024 04:36,completed,20930
O00016571,U009493,14/03/2025 15:40,cancelled,156810
O00016572,U004567,13/04/2024 02:10,cancelled,70370
O00016573,U003808,11/07/2025 04:45,completed,1950
O00016574,U006246,07/08/2024 16:44,returned,42330
O00016575,U002660,28/09/2025 13:19,completed,20100
O00016576,U002158,30/06/2024 19:22,completed,49970
O00016577,U002372,16/09/2024 07:36,shipped,5400
O00016578,U002280,04/10/2025 12:42,returned,25050
O00016579,U000463,24/05/2024 16:31,processing,3410
O00016580,U006323,12/10/2025 02:04,shipped,8280
O00016581,U004796,18/04/2024 13:04,completed,34930
O00016582,U005946,25/07/2024 11:54,shipped,7600
O00016583,U006750,31/12/2024 15:08,cancelled,41300
O00016584,U006702,27/10/2025 17:00,shipped,13750
O00016585,U001918,31/12/2024 22:57,returned,58300
O00016586,U009247,18/08/2025 11:08,cancelled,11250
O00016587,U008829,14/01/2024 06:28,completed,8750
O00016588,U006589,30/08/2025 11:10,completed,162550
O00016589,U008809,21/01/2025 21:47,returned,12200
O00016590,U000634,08/11/2024 23:50,processing,111920
O00016591,U009091,10/08/2025 11:39,shipped,31400
O00016592,U009829,14/08/2025 08:32,shipped,11000
O00016593,U001844,14/01/2024 11:49,completed,60550
O00016594,U009253,16/04/2025 06:01,processing,5640
O00016595,U004760,28/08/2025 08:35,shipped,59820
O00016596,U004332,02/08/2024 19:38,shipped,146880
O00016597,U001432,24/06/2024 14:56,cancelled,2400
O00016598,U004164,08/05/2024 21:17,shipped,8320
O00016599,U001313,04/09/2025 09:43,cancelled,9600
O00016600,U000157,20/04/2024 09:41,returned,71590
O00016601,U003364,18/04/2025 01:15,completed,188900
O00016602,U003326,23/02/2025 22:00,completed,2250
O00016603,U003162,09/04/2024 14:20,processing,30170
O00016604,U000104,15/07/2025 06:22,cancelled,75300
O00016605,U001718,22/01/2025 16:08,cancelled,113080
O00016606,U007818,04/09/2024 12:25,completed,7800
O00016607,U000698,05/06/2024 15:03,processing,63010
O00016608,U006346,07/07/2024 18:40,returned,4470
O00016609,U004345,16/05/2025 12:03,shipped,24540
O00016610,U005872,01/12/2024 11:41,processing,88740
O00016611,U008691,19/09/2025 23:40,cancelled,17200
O00016612,U002168,30/09/2025 12:30,cancelled,186086
O00016613,U005161,16/10/2025 01:25,completed,89480
O00016614,U005455,22/10/2024 22:54,returned,31090
O00016615,U002685,07/08/2025 03:36,completed,18750
O00016616,U000203,03/02/2025 21:12,shipped,117620
O00016617,U008163,30/10/2025 01:30,returned,68700
O00016618,U001099,09/06/2025 01:53,completed,204500
O00016619,U002279,05/01/2025 04:09,shipped,11440
O00016620,U004014,06/01/2025 02:29,processing,23400
O00016621,U008179,12/12/2024 08:39,shipped,52890
O00016622,U003922,14/05/2024 18:40,completed,127410
O00016623,U008548,02/04/2024 13:20,returned,10500
O00016624,U001074,15/08/2024 12:39,processing,5800
O00016625,U007583,04/07/2024 02:40,processing,81000
O00016626,U002660,01/04/2024 09:06,returned,56200
O00016627,U005093,14/03/2024 13:11,returned,12800
O00016628,U001910,02/10/2025 18:41,returned,34180
O00016629,U001025,03/07/2025 13:19,cancelled,49750
O00016630,U005641,27/05/2025 20:28,cancelled,72600
O00016631,U000328,08/04/2024 14:39,shipped,32200
O00016632,U001049,03/10/2025 15:21,returned,33300
O00016633,U006935,01/09/2025 04:50,processing,172422
O00016634,U006905,02/06/2024 19:29,returned,20760
O00016635,U002184,27/12/2024 13:10,completed,34460
O00016636,U006330,19/05/2025 13:28,completed,21000
O00016637,U008685,02/05/2024 03:44,completed,178860
O00016638,U007110,07/03/2024 00:01,completed,37400
O00016639,U001036,22/01/2025 09:15,cancelled,34950
O00016640,U002830,13/04/2024 11:48,completed,25650
O00016641,U004601,29/02/2024 17:47,processing,148304
O00016642,U004644,06/07/2025 16:52,processing,12000
O00016643,U003544,11/01/2024 22:24,shipped,27410
O00016644,U007822,04/08/2025 03:07,shipped,59160
O00016645,U005796,14/03/2025 03:19,shipped,28300
O00016646,U004662,23/02/2024 12:22,completed,7450
O00016647,U004791,24/07/2024 06:16,returned,63600
O00016648,U001492,14/07/2025 03:59,completed,14925
O00016649,U003867,05/09/2024 21:50,shipped,9800
O00016650,U000210,15/07/2024 15:39,cancelled,33130
O00016651,U003704,26/01/2024 22:12,cancelled,22000
O00016652,U004919,18/08/2025 13:18,cancelled,97600
O00016653,U003555,06/09/2025 06:35,completed,28050
O00016654,U001872,08/04/2024 00:25,returned,9000
O00016655,U007425,09/07/2024 15:29,completed,7200
O00016656,U002606,07/10/2025 10:08,shipped,30750
O00016657,U007276,23/02/2025 23:30,returned,64670
O00016658,U001182,21/08/2025 09:50,completed,4200
O00016659,U006022,14/10/2025 14:29,processing,121860
O00016660,U006001,25/07/2025 04:37,shipped,70110
O00016661,U002199,08/01/2025 03:18,shipped,56000
O00016662,U007403,08/08/2025 05:25,processing,2750
O00016663,U002250,03/03/2025 05:44,cancelled,5500
O00016664,U003034,10/02/2024 17:55,processing,5800
O00016665,U008643,15/09/2024 12:54,shipped,20280
O00016666,U005171,28/02/2025 23:48,completed,199050
O00016667,U001071,02/07/2025 13:17,returned,10000
O00016668,U008121,17/05/2024 02:52,processing,113250
O00016669,U001736,21/01/2025 23:42,shipped,6540
O00016670,U006382,20/10/2024 11:12,returned,37500
O00016671,U004358,23/10/2025 00:13,cancelled,29960
O00016672,U004737,06/01/2024 21:30,completed,106810
O00016673,U007387,21/02/2025 19:12,returned,64254
O00016674,U000076,08/12/2024 11:24,cancelled,35140
O00016675,U007422,12/10/2025 14:18,returned,5600
O00016676,U000455,25/09/2025 05:44,cancelled,96330
O00016677,U006778,07/09/2024 22:54,cancelled,18300
O00016678,U003335,08/04/2024 03:34,completed,57000
O00016679,U005044,17/02/2024 22:23,shipped,237896
O00016680,U004868,27/02/2024 18:41,completed,15750
O00016681,U002102,08/06/2024 23:59,returned,49710
O00016682,U009628,13/07/2025 21:26,cancelled,87000
O00016683,U001295,18/03/2024 19:14,completed,17650
O00016684,U008518,08/11/2025 01:31,completed,58500
O00016685,U006582,05/05/2025 14:55,shipped,700
O00016686,U001652,30/06/2024 11:44,shipped,78500
O00016687,U009368,10/01/2024 18:43,cancelled,24850
O00016688,U009006,01/03/2025 02:45,cancelled,25500
O00016689,U009002,18/05/2025 15:03,cancelled,83550
O00016690,U003684,18/07/2024 13:38,processing,33850
O00016691,U001835,10/01/2024 21:53,shipped,136270
O00016692,U002369,06/06/2025 11:01,returned,21050
O00016693,U000456,21/02/2024 01:25,processing,65520
O00016694,U009364,05/11/2025 14:50,processing,10430
O00016695,U005401,05/09/2024 12:26,returned,115000
O00016696,U002441,31/01/2024 09:54,processing,33400
O00016697,U003914,12/03/2024 23:00,processing,64140
O00016698,U009563,03/05/2025 06:06,cancelled,80290
O00016699,U006247,26/05/2024 02:28,shipped,172540
O00016700,U006958,23/02/2024 20:55,shipped,24400
O00016701,U004874,28/04/2024 21:24,returned,14820
O00016702,U003429,06/08/2024 19:59,cancelled,3000
O00016703,U003779,17/09/2025 17:03,processing,102030
O00016704,U004783,01/03/2024 22:34,shipped,27750
O00016705,U002417,15/08/2025 02:08,completed,92050
O00016706,U000234,11/05/2024 06:53,completed,42490
O00016707,U005460,21/02/2025 01:57,shipped,13500
O00016708,U000867,17/12/2024 15:39,shipped,10500
O00016709,U005862,09/09/2024 17:08,shipped,13350
O00016710,U000175,11/08/2025 06:43,processing,26850
O00016711,U001043,04/02/2025 03:23,shipped,156430
O00016712,U009030,30/04/2025 08:31,cancelled,37474
O00016713,U000480,20/02/2024 21:29,processing,22500
O00016714,U001115,13/12/2024 09:10,processing,88000
O00016715,U009995,16/02/2024 03:26,completed,7050
O00016716,U005361,13/09/2024 19:56,completed,30380
O00016717,U004151,13/12/2024 01:41,completed,9000
O00016718,U004990,16/02/2025 15:22,completed,6727
O00016719,U008814,09/09/2025 19:47,cancelled,25050
O00016720,U005969,31/01/2025 21:49,completed,2970
O00016721,U007470,31/05/2025 20:08,returned,55340
O00016722,U001178,05/07/2025 07:29,cancelled,10800
O00016723,U005651,13/02/2025 09:23,processing,12240
O00016724,U002410,24/09/2024 14:41,cancelled,39240
O00016725,U009727,13/12/2024 01:22,cancelled,13570
O00016726,U002196,31/05/2024 07:30,processing,74436
O00016727,U008511,07/05/2025 14:15,cancelled,123110
O00016728,U009787,27/07/2024 15:33,returned,87350
O00016729,U006045,22/04/2024 15:50,cancelled,16370
O00016730,U003305,24/02/2025 14:25,cancelled,4550
O00016731,U005087,25/12/2024 04:20,cancelled,10200
O00016732,U006990,10/04/2024 07:44,shipped,61870
O00016733,U006829,17/02/2024 13:36,shipped,44300
O00016734,U001008,21/09/2025 19:13,returned,70230
O00016735,U009519,15/10/2025 15:19,completed,3000
O00016736,U008242,18/02/2025 23:36,returned,11940
